timestamp_unix,datetime_utc,net_load_mw_avg,renewable_generation_mw_avg,solar_mw_avg,residual_load_mw_avg,day_ahead_price_eur_mwh
1704067200,2024-01-01T00:00:00+00:00,41252.425,41221.1,0.0,31.325000000004366,0.01
1704070800,2024-01-01T01:00:00+00:00,40221.0,41132.450000000004,0.0,-911.4500000000044,0.0
1704074400,2024-01-01T02:00:00+00:00,39451.225,40059.9,0.0,-608.6750000000029,-0.01
1704078000,2024-01-01T03:00:00+00:00,39058.3,39740.700000000004,1.95,-682.4000000000015,-0.03
1704081600,2024-01-01T04:00:00+00:00,39374.9,40101.075,4.375,-726.1749999999956,-0.02
1704085200,2024-01-01T05:00:00+00:00,39028.450000000004,39795.05,4.575,-766.5999999999985,-0.05
1704088800,2024-01-01T06:00:00+00:00,39661.4,40111.125,5.8,-449.72499999999854,-0.02
1704092400,2024-01-01T07:00:00+00:00,40366.325,41461.575,605.35,-1095.25,0.0
1704096000,2024-01-01T08:00:00+00:00,42457.2,44915.35,4580.35,-2458.1500000000015,0.04
1704099600,2024-01-01T09:00:00+00:00,44962.325000000004,49460.45,9028.949999999999,-4498.124999999993,0.06
1704103200,2024-01-01T10:00:00+00:00,47640.225,52066.125,11582.574999999999,-4425.9000000000015,0.54
1704106800,2024-01-01T11:00:00+00:00,48697.725,51293.4,11063.575,-2595.675000000003,2.24
1704110400,2024-01-01T12:00:00+00:00,48089.5,48548.3,9062.375,-458.8000000000029,1.96
1704114000,2024-01-01T13:00:00+00:00,47720.25,44334.175,5978.2,3386.074999999997,1.04
1704117600,2024-01-01T14:00:00+00:00,47771.25,39927.175,2024.7,7844.074999999997,3.66
1704121200,2024-01-01T15:00:00+00:00,49821.299999999996,38601.525,118.75,11219.774999999994,43.06
1704124800,2024-01-01T16:00:00+00:00,53263.675,39581.975,8.35,13681.700000000004,49.93
1704128400,2024-01-01T17:00:00+00:00,53347.45,38781.525,7.65,14565.924999999996,58.0
1704132000,2024-01-01T18:00:00+00:00,52198.525,38177.575000000004,6.2,14020.949999999997,54.25
1704135600,2024-01-01T19:00:00+00:00,50023.4,37145.575,4.325,12877.825000000004,48.01
1704139200,2024-01-01T20:00:00+00:00,47980.125,35878.9,4.25,12101.224999999999,42.95
1704142800,2024-01-01T21:00:00+00:00,46402.4,34252.774999999994,0.0,12149.625000000007,47.09
1704146400,2024-01-01T22:00:00+00:00,43632.075,32239.65,0.0,11392.424999999996,35.55
1704150000,2024-01-01T23:00:00+00:00,40797.325,30974.65,0.0,9822.674999999996,30.59
1704153600,2024-01-02T00:00:00+00:00,39403.25,30158.475,0.0,9244.775000000001,20.07
1704157200,2024-01-02T01:00:00+00:00,39364.775,29990.75,0.0,9374.025000000001,31.03
1704160800,2024-01-02T02:00:00+00:00,39701.225,31455.45,0.0,8245.774999999998,18.39
1704164400,2024-01-02T03:00:00+00:00,41883.425,33886.9,1.9,7996.5250000000015,11.08
1704168000,2024-01-02T04:00:00+00:00,45115.95,36729.0,4.225,8386.949999999997,13.78
1704171600,2024-01-02T05:00:00+00:00,50718.775,39879.025,4.625,10839.75,47.63
1704175200,2024-01-02T06:00:00+00:00,55861.075,41758.350000000006,3.925,14102.724999999991,58.1
1704178800,2024-01-02T07:00:00+00:00,59562.175,42954.925,72.27499999999999,16607.25,65.67
1704182400,2024-01-02T08:00:00+00:00,61564.225,43562.425,765.75,18001.799999999996,64.73
1704186000,2024-01-02T09:00:00+00:00,63241.375,44544.1,1978.8000000000002,18697.275,68.98
1704189600,2024-01-02T10:00:00+00:00,64750.325,43335.325,3065.45,21415.0,73.54
1704193200,2024-01-02T11:00:00+00:00,65111.875,42363.524999999994,3737.4,22748.350000000006,78.16
1704196800,2024-01-02T12:00:00+00:00,64407.65,40885.725,3284.2,23521.925000000003,78.87
1704200400,2024-01-02T13:00:00+00:00,63449.075,38863.7,1754.75,24585.375,79.24
1704204000,2024-01-02T14:00:00+00:00,63833.725,37985.225,489.07500000000005,25848.5,79.96
1704207600,2024-01-02T15:00:00+00:00,65279.15,39693.3,17.924999999999997,25585.85,83.46
1704211200,2024-01-02T16:00:00+00:00,67351.35,43013.85,5.575,24337.500000000007,80.92
1704214800,2024-01-02T17:00:00+00:00,67027.45,45650.75,5.425000000000001,21376.699999999997,74.95
1704218400,2024-01-02T18:00:00+00:00,65053.75,47947.0,4.225,17106.75,63.18
1704222000,2024-01-02T19:00:00+00:00,61736.775,49159.325,3.925,12577.450000000004,57.11
1704225600,2024-01-02T20:00:00+00:00,58212.85,50151.675,4.2250000000000005,8061.174999999996,46.89
1704229200,2024-01-02T21:00:00+00:00,55267.35,49691.05,0.0,5576.299999999996,40.0
1704232800,2024-01-02T22:00:00+00:00,52144.7,49655.275,0.0,2489.4249999999956,7.43
1704236400,2024-01-02T23:00:00+00:00,49030.675,46881.7,0.0,2148.975000000006,-0.08
1704240000,2024-01-03T00:00:00+00:00,47115.600000000006,46243.5,0.0,872.1000000000058,-1.23
1704243600,2024-01-03T01:00:00+00:00,46009.825,46524.325,0.0,-514.5,-1.3
1704247200,2024-01-03T02:00:00+00:00,46393.6,46451.3,0.0,-57.700000000004366,-1.31
1704250800,2024-01-03T03:00:00+00:00,47908.55,47275.2,2.175,633.3500000000058,-1.31
1704254400,2024-01-03T04:00:00+00:00,50965.1,48195.125,3.85,2769.9749999999985,-1.38
1704258000,2024-01-03T05:00:00+00:00,57105.825,53199.975,4.574999999999999,3905.8499999999985,1.09
1704261600,2024-01-03T06:00:00+00:00,61890.9,54500.15,4.1499999999999995,7390.75,40.59
1704265200,2024-01-03T07:00:00+00:00,64809.575,54561.175,447.87499999999994,10248.399999999994,59.61
1704268800,2024-01-03T08:00:00+00:00,66184.575,56702.825,3376.375,9481.75,60.61
1704272400,2024-01-03T09:00:00+00:00,67040.825,60649.375,7250.525,6391.449999999997,57.0
1704276000,2024-01-03T10:00:00+00:00,68489.5,62594.925,8639.574999999999,5894.574999999997,54.89
1704279600,2024-01-03T11:00:00+00:00,68503.125,62533.075,9123.25,5970.050000000003,53.89
1704283200,2024-01-03T12:00:00+00:00,67045.575,60922.55,8724.35,6123.024999999994,54.42
1704286800,2024-01-03T13:00:00+00:00,65821.625,57006.4,5916.125,8815.224999999999,60.86
1704290400,2024-01-03T14:00:00+00:00,65346.225,51471.625,2245.575,13874.599999999999,67.18
1704294000,2024-01-03T15:00:00+00:00,66000.0,47703.75,133.775,18296.25,73.59
1704297600,2024-01-03T16:00:00+00:00,68607.6,45815.025,9.025,22792.575000000004,82.28
1704301200,2024-01-03T17:00:00+00:00,68636.475,44411.100000000006,6.4,24225.375,82.97
1704304800,2024-01-03T18:00:00+00:00,66390.025,43006.375,5.725,23383.649999999994,79.03
1704308400,2024-01-03T19:00:00+00:00,62345.5,41824.975,4.675,20520.525,73.23
1704312000,2024-01-03T20:00:00+00:00,59207.875,41371.225,3.825,17836.65,67.41
1704315600,2024-01-03T21:00:00+00:00,56042.0,40231.85,0.0,15810.150000000001,65.0
1704319200,2024-01-03T22:00:00+00:00,52072.275,40555.6,0.0,11516.675000000003,58.12
1704322800,2024-01-03T23:00:00+00:00,49273.525,40949.2,0.0,8324.325000000004,57.3
1704326400,2024-01-04T00:00:00+00:00,48117.9,41613.55,0.0,6504.3499999999985,50.46
1704330000,2024-01-04T01:00:00+00:00,47441.825,42643.45,0.0,4798.375,40.0
1704333600,2024-01-04T02:00:00+00:00,47850.8,43092.475,0.0,4758.325000000004,25.48
1704337200,2024-01-04T03:00:00+00:00,49181.950000000004,43607.275,2.175,5574.675000000003,35.0
1704340800,2024-01-04T04:00:00+00:00,51808.325,44107.325,4.0,7701.0,57.73
1704344400,2024-01-04T05:00:00+00:00,57050.475000000006,43608.05,4.7,13442.425000000003,72.65
1704348000,2024-01-04T06:00:00+00:00,63022.25,42536.4,4.025,20485.85,85.02
1704351600,2024-01-04T07:00:00+00:00,66894.85,41361.8,236.025,25533.050000000003,91.47
1704355200,2024-01-04T08:00:00+00:00,68284.3,41696.3,2265.325,26588.0,94.2
1704358800,2024-01-04T09:00:00+00:00,69464.025,43103.075,5119.175,26360.949999999997,91.61
1704362400,2024-01-04T10:00:00+00:00,69665.6,43185.25,7198.45,26480.350000000006,90.03
1704366000,2024-01-04T11:00:00+00:00,69707.975,41565.925,7883.95,28142.050000000003,86.3
1704369600,2024-01-04T12:00:00+00:00,68781.375,38194.975,7203.525,30586.4,85.96
1704373200,2024-01-04T13:00:00+00:00,67710.575,33303.775,5206.675,34406.799999999996,92.11
1704376800,2024-01-04T14:00:00+00:00,66987.725,27538.125,2187.55,39449.600000000006,98.62
1704380400,2024-01-04T15:00:00+00:00,67830.275,23106.675000000003,136.175,44723.59999999999,105.73
1704384000,2024-01-04T16:00:00+00:00,69824.875,20392.199999999997,10.7,49432.675,133.23
1704387600,2024-01-04T17:00:00+00:00,68905.675,18092.324999999997,16.05,50813.350000000006,144.65
1704391200,2024-01-04T18:00:00+00:00,67336.2,16704.425,5.699999999999999,50631.774999999994,125.0
1704394800,2024-01-04T19:00:00+00:00,63406.975,16200.525000000001,4.15,47206.45,103.59
1704398400,2024-01-04T20:00:00+00:00,59968.5,15851.6,4.15,44116.9,100.01
1704402000,2024-01-04T21:00:00+00:00,56821.8,16711.2,0.0,40110.600000000006,94.86
1704405600,2024-01-04T22:00:00+00:00,53223.475,17267.525,0.0,35955.95,88.83
1704409200,2024-01-04T23:00:00+00:00,49822.8,18655.575,0.0,31167.225000000002,86.08
1704412800,2024-01-05T00:00:00+00:00,48079.0,20488.85,0.0,27590.15,80.51
1704416400,2024-01-05T01:00:00+00:00,46881.675,22432.574999999997,0.0,24449.100000000006,77.01
1704420000,2024-01-05T02:00:00+00:00,47181.025,24734.9,0.0,22446.125,73.21
1704423600,2024-01-05T03:00:00+00:00,48536.3,26192.875,2.025,22343.425000000003,74.05
1704427200,2024-01-05T04:00:00+00:00,51124.6,27947.3,4.225,23177.3,76.03
1704430800,2024-01-05T05:00:00+00:00,56140.775,29961.8,4.025,26178.975000000002,81.0
1704434400,2024-01-05T06:00:00+00:00,61853.875,31884.425,4.425,29969.45,87.0
1704438000,2024-01-05T07:00:00+00:00,65516.975,33908.075,268.72499999999997,31608.9,89.57
1704441600,2024-01-05T08:00:00+00:00,67202.42499999999,36876.95,2415.275,30325.47499999999,94.93
1704445200,2024-01-05T09:00:00+00:00,68036.925,40614.525,5793.075,27422.4,96.28
1704448800,2024-01-05T10:00:00+00:00,68837.025,43198.0,8034.8,25639.024999999994,98.22
1704452400,2024-01-05T11:00:00+00:00,68554.65,42910.325,8015.85,25644.324999999997,92.24
1704456000,2024-01-05T12:00:00+00:00,67175.925,40710.100000000006,6194.875,26465.824999999997,91.54
1704459600,2024-01-05T13:00:00+00:00,66046.225,37974.65,3979.6499999999996,28071.575000000004,96.41
1704463200,2024-01-05T14:00:00+00:00,65574.2,34613.625,1574.8500000000001,30960.574999999997,100.05
1704466800,2024-01-05T15:00:00+00:00,66724.6,32897.15,121.05,33827.450000000004,102.97
1704470400,2024-01-05T16:00:00+00:00,69176.79999999999,33295.85,6.45,35880.94999999999,107.38
1704474000,2024-01-05T17:00:00+00:00,69073.775,33445.8,7.85,35627.97499999999,108.45
1704477600,2024-01-05T18:00:00+00:00,67019.125,33378.05,6.525,33641.075,103.96
1704481200,2024-01-05T19:00:00+00:00,63197.274999999994,32299.775,5.05,30897.499999999993,100.09
1704484800,2024-01-05T20:00:00+00:00,59902.9,31177.350000000002,4.025,28725.55,94.19
1704488400,2024-01-05T21:00:00+00:00,57230.475,29433.100000000002,0.0,27797.374999999996,94.92
1704492000,2024-01-05T22:00:00+00:00,53577.4,27681.3,0.0,25896.100000000002,86.8
1704495600,2024-01-05T23:00:00+00:00,50540.525,26173.1,0.0,24367.425000000003,82.25
1704499200,2024-01-06T00:00:00+00:00,48710.45,24755.825,0.0,23954.624999999996,80.2
1704502800,2024-01-06T01:00:00+00:00,47672.35,23839.65,0.0,23832.699999999997,76.13
1704506400,2024-01-06T02:00:00+00:00,46996.75,23146.85,0.0,23849.9,73.01
1704510000,2024-01-06T03:00:00+00:00,47092.9,22874.775,2.0,24218.125,73.01
1704513600,2024-01-06T04:00:00+00:00,47436.85,22497.925,3.9,24938.925,74.59
1704517200,2024-01-06T05:00:00+00:00,48082.025,22668.55,4.275,25413.475000000002,75.1
1704520800,2024-01-06T06:00:00+00:00,49786.075,22713.05,4.8,27073.024999999998,81.39
1704524400,2024-01-06T07:00:00+00:00,53571.9,23122.350000000002,155.925,30449.55,88.4
1704528000,2024-01-06T08:00:00+00:00,57320.600000000006,24668.1,1480.7250000000001,32652.500000000007,92.23
1704531600,2024-01-06T09:00:00+00:00,59412.525,26039.75,3056.9,33372.775,97.3
1704535200,2024-01-06T10:00:00+00:00,61272.45,26781.425,3935.8,34491.024999999994,100.43
1704538800,2024-01-06T11:00:00+00:00,61648.4,26887.975,4100.625,34760.425,99.16
1704542400,2024-01-06T12:00:00+00:00,60518.925,26014.75,3319.975,34504.175,95.22
1704546000,2024-01-06T13:00:00+00:00,59884.725,24873.8,2018.575,35010.925,92.55
1704549600,2024-01-06T14:00:00+00:00,59976.55,23773.425,679.5250000000001,36203.125,95.09
1704553200,2024-01-06T15:00:00+00:00,60792.125,23384.925,32.025,37407.2,99.85
1704556800,2024-01-06T16:00:00+00:00,62927.525,23880.5,5.425,39047.025,104.27
1704560400,2024-01-06T17:00:00+00:00,62994.8,24008.7,5.9,38986.100000000006,103.63
1704564000,2024-01-06T18:00:00+00:00,61270.275,23819.425,5.55,37450.850000000006,99.0
1704567600,2024-01-06T19:00:00+00:00,57970.325,23712.6,5.325,34257.725,92.14
1704571200,2024-01-06T20:00:00+00:00,55425.8,23455.35,4.1,31970.450000000004,88.0
1704574800,2024-01-06T21:00:00+00:00,54107.45,23058.65,0.0,31048.799999999996,86.57
1704578400,2024-01-06T22:00:00+00:00,51139.625,22935.15,0.0,28204.475,79.87
1704582000,2024-01-06T23:00:00+00:00,48228.625,22624.0,0.0,25604.625,84.08
1704585600,2024-01-07T00:00:00+00:00,46489.5,22708.775,0.0,23780.725,79.82
1704589200,2024-01-07T01:00:00+00:00,45748.2,22805.775,0.0,22942.424999999996,76.76
1704592800,2024-01-07T02:00:00+00:00,45235.875,22759.425,0.0,22476.45,73.46
1704596400,2024-01-07T03:00:00+00:00,45348.4,22961.55,1.8,22386.850000000002,71.86
1704600000,2024-01-07T04:00:00+00:00,45263.825,23132.525,3.775,22131.299999999996,72.08
1704603600,2024-01-07T05:00:00+00:00,45418.425,23879.75,3.75,21538.675000000003,74.9
1704607200,2024-01-07T06:00:00+00:00,47155.2,23941.7,5.4,23213.499999999996,77.69
1704610800,2024-01-07T07:00:00+00:00,49852.45,23756.325,158.20000000000002,26096.124999999996,81.79
1704614400,2024-01-07T08:00:00+00:00,53908.399999999994,24572.024999999998,1346.55,29336.374999999996,84.86
1704618000,2024-01-07T09:00:00+00:00,56788.375,25651.300000000003,3027.375,31137.074999999997,87.15
1704621600,2024-01-07T10:00:00+00:00,59540.149999999994,27350.35,4786.15,32189.799999999996,89.14
1704625200,2024-01-07T11:00:00+00:00,60421.825,28116.675000000003,5398.675,32305.149999999994,88.66
1704628800,2024-01-07T12:00:00+00:00,59247.15,27806.9,4502.4,31440.25,84.81
1704632400,2024-01-07T13:00:00+00:00,58356.725,26755.1,2868.5,31601.625,84.34
1704636000,2024-01-07T14:00:00+00:00,58070.025,25137.550000000003,1039.5,32932.475,88.01
1704639600,2024-01-07T15:00:00+00:00,59861.425,25179.925000000003,58.775,34681.5,93.42
1704643200,2024-01-07T16:00:00+00:00,63618.35,26576.325,4.675,37042.024999999994,101.77
1704646800,2024-01-07T17:00:00+00:00,64265.725000000006,28235.35,4.3,36030.37500000001,104.85
1704650400,2024-01-07T18:00:00+00:00,62772.575,29510.8,4.075,33261.774999999994,103.55
1704654000,2024-01-07T19:00:00+00:00,59903.2,28964.625,4.1,30938.574999999997,100.5
1704657600,2024-01-07T20:00:00+00:00,58179.649999999994,27803.075,4.975,30376.574999999993,93.31
1704661200,2024-01-07T21:00:00+00:00,57624.75,27492.4,0.0,30132.35,91.17
1704664800,2024-01-07T22:00:00+00:00,54949.4,27703.425,0.0,27245.975000000002,83.86
1704668400,2024-01-07T23:00:00+00:00,53183.475,27690.125,0.0,25493.35,87.02
1704672000,2024-01-08T00:00:00+00:00,51573.95,28267.15,0.0,23306.799999999996,84.32
1704675600,2024-01-08T01:00:00+00:00,51057.875,29060.0,0.0,21997.875,81.82
1704679200,2024-01-08T02:00:00+00:00,51235.625,29465.949999999997,0.0,21769.675000000003,79.11
1704682800,2024-01-08T03:00:00+00:00,52288.55,28916.25,1.975,23372.300000000003,78.48
1704686400,2024-01-08T04:00:00+00:00,55789.85,28574.1,4.5,27215.75,82.1
1704690000,2024-01-08T05:00:00+00:00,64086.875,28971.7,4.175,35115.175,94.3
1704693600,2024-01-08T06:00:00+00:00,70325.825,29201.525,4.575,41124.299999999996,111.1
1704697200,2024-01-08T07:00:00+00:00,74015.35,30036.075,251.67499999999998,43979.27500000001,121.11
1704700800,2024-01-08T08:00:00+00:00,74557.1,32308.85,2551.025,42248.25000000001,117.83
1704704400,2024-01-08T09:00:00+00:00,74094.175,35865.5,6374.175,38228.675,110.6
1704708000,2024-01-08T10:00:00+00:00,74130.1,39859.3,10680.325,34270.8,103.0
1704711600,2024-01-08T11:00:00+00:00,73662.5,42216.25,13367.05,31446.25,95.5
1704715200,2024-01-08T12:00:00+00:00,73375.225,41798.075,12849.7,31577.15000000001,92.6
1704718800,2024-01-08T13:00:00+00:00,72499.575,37890.674999999996,8882.175,34608.9,100.0
1704722400,2024-01-08T14:00:00+00:00,72163.75,32451.625,3324.325,39712.125,107.98
1704726000,2024-01-08T15:00:00+00:00,72591.625,30265.300000000003,196.6,42326.325,116.87
1704729600,2024-01-08T16:00:00+00:00,75145.375,31029.350000000002,7.2,44116.024999999994,129.13
1704733200,2024-01-08T17:00:00+00:00,75110.55,31099.600000000002,8.525,44010.95,130.01
1704736800,2024-01-08T18:00:00+00:00,73674.025,30626.675,4.8,43047.34999999999,122.12
1704740400,2024-01-08T19:00:00+00:00,69956.1,29513.975,4.5,40442.12500000001,114.21
1704744000,2024-01-08T20:00:00+00:00,66512.175,28307.575,4.15,38204.600000000006,102.83
1704747600,2024-01-08T21:00:00+00:00,63738.65,26433.375,0.0,37305.275,99.98
1704751200,2024-01-08T22:00:00+00:00,60059.1,24986.65,0.0,35072.45,91.49
1704754800,2024-01-08T23:00:00+00:00,58236.85,23831.05,0.0,34405.8,88.16
1704758400,2024-01-09T00:00:00+00:00,56338.45,22907.425,0.0,33431.024999999994,87.04
1704762000,2024-01-09T01:00:00+00:00,55585.25,22152.85,0.0,33432.4,85.0
1704765600,2024-01-09T02:00:00+00:00,55246.200000000004,21298.125,0.0,33948.075000000004,84.14
1704769200,2024-01-09T03:00:00+00:00,56252.55,20763.0,2.075,35489.55,85.72
1704772800,2024-01-09T04:00:00+00:00,59653.149999999994,20306.2,4.35,39346.95,89.28
1704776400,2024-01-09T05:00:00+00:00,66289.8,20423.75,5.325,45866.05,108.51
1704780000,2024-01-09T06:00:00+00:00,72496.75,20261.225,5.75,52235.525,124.06
1704783600,2024-01-09T07:00:00+00:00,75315.8,20790.575,735.6,54525.225000000006,133.24
1704787200,2024-01-09T08:00:00+00:00,75300.9,25052.3,6370.5,50248.59999999999,120.91
1704790800,2024-01-09T09:00:00+00:00,75271.925,31192.574999999997,14511.8,44079.350000000006,113.19
1704794400,2024-01-09T10:00:00+00:00,75231.375,36318.8,20897.85,38912.575,105.78
1704798000,2024-01-09T11:00:00+00:00,74752.275,38238.5,23228.725,36513.774999999994,100.22
1704801600,2024-01-09T12:00:00+00:00,73185.675,36421.2,21185.85,36764.475000000006,100.82
1704805200,2024-01-09T13:00:00+00:00,71527.15,30041.475,14577.925,41485.674999999996,110.89
1704808800,2024-01-09T14:00:00+00:00,71436.475,21729.575,5682.475,49706.90000000001,119.4
1704812400,2024-01-09T15:00:00+00:00,72353.65,18535.824999999997,346.625,53817.825,127.85
1704816000,2024-01-09T16:00:00+00:00,75703.45,20545.425,5.425,55158.024999999994,137.84
1704819600,2024-01-09T17:00:00+00:00,75515.575,21156.775,4.8,54358.799999999996,137.8
1704823200,2024-01-09T18:00:00+00:00,73950.175,20800.100000000002,4.425,53150.075,130.43
1704826800,2024-01-09T19:00:00+00:00,70271.625,20111.025,4.925,50160.6,120.24
1704830400,2024-01-09T20:00:00+00:00,67188.475,19603.425,4.15,47585.05,111.68
1704834000,2024-01-09T21:00:00+00:00,64025.525,18906.75,0.0,45118.775,106.18
1704837600,2024-01-09T22:00:00+00:00,60931.25,18202.425000000003,0.0,42728.825,97.09
1704841200,2024-01-09T23:00:00+00:00,58487.15,17193.475,0.0,41293.675,89.29
1704844800,2024-01-10T00:00:00+00:00,56715.125,16466.175000000003,0.0,40248.95,86.76
1704848400,2024-01-10T01:00:00+00:00,55837.975,16347.099999999999,0.0,39490.875,86.73
1704852000,2024-01-10T02:00:00+00:00,55734.475000000006,16049.45,0.0,39685.02500000001,86.09
1704855600,2024-01-10T03:00:00+00:00,56449.925,16085.15,2.025,40364.775,86.3
1704859200,2024-01-10T04:00:00+00:00,59539.45,16184.3,4.425,43355.149999999994,89.05
1704862800,2024-01-10T05:00:00+00:00,66424.725,16572.6,4.325,49852.12500000001,108.88
1704866400,2024-01-10T06:00:00+00:00,72343.475,17002.95,5.275,55340.52500000001,126.29
1704870000,2024-01-10T07:00:00+00:00,75098.2,17714.85,698.125,57383.35,141.28
1704873600,2024-01-10T08:00:00+00:00,75951.95,21682.8,5847.125,54269.149999999994,130.39
1704877200,2024-01-10T09:00:00+00:00,75705.65,27161.525,13443.425,48544.12499999999,118.56
1704880800,2024-01-10T10:00:00+00:00,75355.85,31456.075,19454.925,43899.77500000001,109.13
1704884400,2024-01-10T11:00:00+00:00,74442.7,32689.2,21756.375,41753.5,102.21
1704888000,2024-01-10T12:00:00+00:00,73057.5,30193.0,19749.1,42864.5,105.61
1704891600,2024-01-10T13:00:00+00:00,71707.2,24168.15,13646.275,47539.049999999996,112.91
1704895200,2024-01-10T14:00:00+00:00,71532.125,16505.675,5435.025,55026.45,123.8
1704898800,2024-01-10T15:00:00+00:00,72740.25,13204.8,417.7,59535.45,134.64
1704902400,2024-01-10T16:00:00+00:00,75545.625,14711.650000000001,6.975,60833.975,143.79
1704906000,2024-01-10T17:00:00+00:00,75169.1,15230.625,4.625,59938.475000000006,140.0
1704909600,2024-01-10T18:00:00+00:00,73869.95,14180.675,4.85,59689.274999999994,132.15
1704913200,2024-01-10T19:00:00+00:00,70531.375,12929.050000000001,6.3,57602.325,120.0
1704916800,2024-01-10T20:00:00+00:00,67074.15,11952.275,4.625,55121.87499999999,109.76
1704920400,2024-01-10T21:00:00+00:00,64174.55,11328.3,0.0,52846.25,104.49
1704924000,2024-01-10T22:00:00+00:00,60824.15,11029.85,0.0,49794.3,96.03
1704927600,2024-01-10T23:00:00+00:00,58976.85,11045.1,0.0,47931.75,91.75
1704931200,2024-01-11T00:00:00+00:00,57778.65,11486.225,0.0,46292.425,88.59
1704934800,2024-01-11T01:00:00+00:00,56603.85,12032.25,0.0,44571.6,87.25
1704938400,2024-01-11T02:00:00+00:00,56664.475,12317.225,0.0,44347.25,82.38
1704942000,2024-01-11T03:00:00+00:00,57682.075,12929.425,1.95,44752.649999999994,81.95
1704945600,2024-01-11T04:00:00+00:00,60988.575,13984.975,4.0,47003.6,89.36
1704949200,2024-01-11T05:00:00+00:00,67834.35,15015.875,3.95,52818.475000000006,102.07
1704952800,2024-01-11T06:00:00+00:00,73743.125,16422.55,4.9,57320.575,116.86
1704956400,2024-01-11T07:00:00+00:00,76487.05,18148.350000000002,774.975,58338.7,141.0
1704960000,2024-01-11T08:00:00+00:00,76684.425,22755.475,5993.6,53928.950000000004,129.16
1704963600,2024-01-11T09:00:00+00:00,76436.525,28560.5,13276.574999999999,47876.024999999994,113.65
1704967200,2024-01-11T10:00:00+00:00,76388.975,32510.05,18464.5,43878.925,106.48
1704970800,2024-01-11T11:00:00+00:00,75645.275,32615.475,19587.775,43029.799999999996,99.38
1704974400,2024-01-11T12:00:00+00:00,74809.825,30130.325,17247.25,44679.5,99.0
1704978000,2024-01-11T13:00:00+00:00,73039.35,24941.3,11911.425,48098.05,105.98
1704981600,2024-01-11T14:00:00+00:00,72615.45,18379.275,5019.5,54236.174999999996,117.96
1704985200,2024-01-11T15:00:00+00:00,73689.175,14721.975,465.9,58967.200000000004,137.35
1704988800,2024-01-11T16:00:00+00:00,75878.7,14214.525000000001,12.35,61664.174999999996,150.09
1704992400,2024-01-11T17:00:00+00:00,75247.925,13707.775,5.875,61540.15,136.69
1704996000,2024-01-11T18:00:00+00:00,73944.55,12962.95,4.75,60981.600000000006,132.31
1704999600,2024-01-11T19:00:00+00:00,70190.25,12090.925000000001,5.45,58099.325,117.88
1705003200,2024-01-11T20:00:00+00:00,66497.025,11132.4,5.225,55364.62499999999,107.19
1705006800,2024-01-11T21:00:00+00:00,63491.85,10278.875,0.0,53212.975,100.0
1705010400,2024-01-11T22:00:00+00:00,59640.75,10162.175,0.0,49478.575,97.22
1705014000,2024-01-11T23:00:00+00:00,57106.375,10173.800000000001,0.0,46932.575,91.04
1705017600,2024-01-12T00:00:00+00:00,55712.55,10425.325,0.0,45287.225000000006,88.22
1705021200,2024-01-12T01:00:00+00:00,55266.025,10884.95,0.0,44381.075,85.22
1705024800,2024-01-12T02:00:00+00:00,55276.95,10937.55,0.0,44339.399999999994,84.63
1705028400,2024-01-12T03:00:00+00:00,56626.75,11914.85,2.0,44711.9,84.34
1705032000,2024-01-12T04:00:00+00:00,60195.25,13241.2,4.475,46954.05,85.32
1705035600,2024-01-12T05:00:00+00:00,66806.5,14164.2,4.15,52642.3,92.11
1705039200,2024-01-12T06:00:00+00:00,72192.575,14815.525,6.05,57377.049999999996,118.16
1705042800,2024-01-12T07:00:00+00:00,75091.525,15660.175000000001,309.025,59431.34999999999,140.74
1705046400,2024-01-12T08:00:00+00:00,76587.675,18281.4,2000.525,58306.275,134.96
1705050000,2024-01-12T09:00:00+00:00,77184.2,21112.3,4031.85,56071.899999999994,122.01
1705053600,2024-01-12T10:00:00+00:00,77263.95,23187.275,5678.6,54076.674999999996,114.73
1705057200,2024-01-12T11:00:00+00:00,76735.3,24361.899999999998,6342.825,52373.40000000001,106.98
1705060800,2024-01-12T12:00:00+00:00,75183.225,24595.125,5719.225,50588.100000000006,103.08
1705064400,2024-01-12T13:00:00+00:00,73596.8,23532.725,3949.275,50064.075000000004,104.54
1705068000,2024-01-12T14:00:00+00:00,73219.45,21382.375,1645.475,51837.075,110.0
1705071600,2024-01-12T15:00:00+00:00,73875.175,20620.5,161.20000000000002,53254.675,120.0
1705075200,2024-01-12T16:00:00+00:00,75228.1,20540.65,7.5,54687.450000000004,127.5
1705078800,2024-01-12T17:00:00+00:00,74276.225,20439.125,5.85,53837.100000000006,126.0
1705082400,2024-01-12T18:00:00+00:00,72452.275,20480.625,5.675,51971.649999999994,119.47
1705086000,2024-01-12T19:00:00+00:00,68538.725,20472.0,4.4,48066.725000000006,108.79
1705089600,2024-01-12T20:00:00+00:00,65040.925,20855.7,3.9,44185.225000000006,98.48
1705093200,2024-01-12T21:00:00+00:00,61965.325,20784.225,0.0,41181.1,93.37
1705096800,2024-01-12T22:00:00+00:00,58889.675,21603.025,0.0,37286.65,85.38
1705100400,2024-01-12T23:00:00+00:00,55663.05,21206.375,0.0,34456.675,90.0
1705104000,2024-01-13T00:00:00+00:00,53481.05,22394.050000000003,0.0,31087.0,85.0
